file_year,category,rank,name,year,high_school,city_state,position,ints,intspergame,intyards,gamesplayed
2018,"defense,interceptions",10,Robin Martin,Senior,"Ledford Senior (Thomasville, NC)","(Thomasville, NC)","DB, WR",11,0.9,,12
2018,"defense,interceptions",11,Keyvaun Cobb,Senior,"Christ School (Arden, NC)","(Arden, NC)","WR, CB",11,0.9,329,12
2018,"defense,interceptions",12,Jonathon Whiteside,Sophomore,"True Divine Word Academy (St. Louis, MO)","(St. Louis, MO)","WR, FS",11,0.8,130,13
2018,"defense,interceptions",13,Troy Hothan,Senior,"Grace Brethren (Simi Valley, CA)","(Simi Valley, CA)","WR, CB",11,0.7,73,16
2018,"defense,interceptions",14,Kevin Compton,Junior,"Watson Chapel (Pine Bluff, AR)","(Pine Bluff, AR)","WR, ATH",10,1.0,78,10
2018,"defense,interceptions",15,Rashard Farmer,Junior,"Heritage (Palm Bay, FL)","(Palm Bay, FL)","FS, RB",10,1.0,,10
2018,"defense,interceptions",16,Tommy Fahey,Sophomore,"ATI [Abbott RVT/Immaculate] (Danbury, CT)","(Danbury, CT)",,10,1.0,116,10
2018,"defense,interceptions",17,Austin Tutt,Junior,"Preble Shawnee (Camden, OH)","(Camden, OH)","WR, DB",10,1.0,246,10
2018,"defense,interceptions",18,Kevin Davis,Junior,"Brazosport (Freeport, TX)","(Freeport, TX)","WR, FS",10,1.0,133,10
2018,"defense,interceptions",19,Bryce Parsons,Junior,"Regis Jesuit (Aurora, CO)","(Aurora, CO)",CB,10,0.9,36,11
2018,"defense,interceptions",20,Yates Taylor,Senior,"South Sevier (Monroe, UT)","(Monroe, UT)",FS,10,0.9,123,11
2018,"defense,interceptions",21,Kareem Dinzey,Junior,Harmony (FL),(FL),"CB, FS",10,0.9,3,11
2018,"defense,interceptions",22,Zane Zuhlke,Senior,"Resurrection Christian (Loveland, CO)","(Loveland, CO)","FS, WR",10,0.8,137,12
2018,"defense,interceptions",23,Niyjere Smith,Senior,Hedgesville (WV),(WV),"ATH, S",10,0.8,,12
2018,"defense,interceptions",24,Mariano Chacon,Senior,"Fairmont Prep (Anaheim, CA)","(Anaheim, CA)","FS, ATH",10,0.8,,12
2018,"defense,interceptions",25,Jack McMullen,Sophomore,East Greenwich (RI),(RI),"WR, DB",10,0.8,170,12
2018,"defense,interceptions",26,Caleb Chappelle,Junior,"The Woodlands Christian Academy (The Woodlands, TX)","(The Woodlands, TX)","WR, CB",10,0.8,189,12
2018,"defense,interceptions",27,Nino Barbosa,Senior,Whiting (IN),(IN),"WB, WR",10,0.8,156,13
2018,"defense,interceptions",28,Omar Burroughs,Sophomore,"Savannah Christian (Savannah, GA)","(Savannah, GA)","FS, WR",10,0.8,296,13
2018,"defense,interceptions",29,Kelin Parsons,Junior,"West Stokes (King, NC)","(King, NC)","WR, FS",10,0.8,211,13
2018,"defense,interceptions",30,Jaheim Mullen,Senior,"Huss (Gastonia, NC)","(Gastonia, NC)","WR, SS",10,0.7,134,14
2018,"defense,interceptions",31,Cameron Dacus,Senior,Albany (TX),(TX),"WR, DB",10,0.7,116,14
2018,"defense,interceptions",32,John Henderson,Senior,"Yuma Catholic (Yuma, AZ)","(Yuma, AZ)","WR, DB",10,0.7,204,14
2018,"defense,interceptions",33,Joshua Kelly,Senior,"San Joaquin Memorial (Fresno, CA)","(Fresno, CA)","WR, DB",10,0.7,125,15
2018,"defense,interceptions",34,Tainique Taylor,Senior,Longview (TX),(TX),"WR, DB",9,1.1,,8
2018,"defense,interceptions",35,Patterson Saverance,Senior,"Lee Academy (Bishopville, SC)","(Bishopville, SC)","WR, CB",9,1.1,61,8
2018,"defense,interceptions",36,Conner Zetterberg,Junior,"Cascade Christian (Puyallup, WA)","(Puyallup, WA)","WR, CB",9,1.0,135,9
2018,"defense,interceptions",37,Max Johnson,Senior,Corvallis (OR),(OR),"CB, WR",9,1.0,0,9
2018,"defense,interceptions",38,Kavbion Marbra,Senior,"Zephyrhills Christian Academy (Zephyrhills, FL)","(Zephyrhills, FL)","WR, CB",9,1.0,179,9
2018,"defense,interceptions",39,Thadeo Campbell,Senior,"Central (El Centro, CA)","(El Centro, CA)",,9,0.9,137,10
2018,"defense,interceptions",40,Devonta Hall,Senior,"South Bend Washington (South Bend, IN)","(South Bend, IN)","CB, WR",9,0.9,74,10
2018,"defense,interceptions",41,Tristen Perry,Junior,Clawson (MI),(MI),"QB, FS",9,0.9,177,10
2018,"defense,interceptions",42,T.j. Sweat,Senior,Huntsville (TX),(TX),"CB, FS",9,0.9,112,10
2018,"defense,interceptions",43,Mark Mayhugh,Senior,"Bishop Union (Bishop, CA)","(Bishop, CA)","CB, SB",9,0.8,84,11
2018,"defense,interceptions",44,Noah Stansbury,Senior,Edison (NJ),(NJ),"CB, WR",9,0.8,,11
2018,"defense,interceptions",45,Kobe Singleton,Junior,"Tri-Cities Prep (Pasco, WA)","(Pasco, WA)","WR, CB",9,0.8,116,11
2018,"defense,interceptions",46,Nate Brookins,Senior,"Westside (Macon, GA)","(Macon, GA)","SS, FS",9,0.8,102,11
2018,"defense,interceptions",47,Elias Ricks,Junior,"Mater Dei (Santa Ana, CA)","(Santa Ana, CA)",DB,9,0.8,239,11
2018,"defense,interceptions",48,Julio Riggs,Senior,Boerne (TX),(TX),,9,0.8,52,11
2018,"defense,interceptions",49,Nathan Bales,Senior,Windthorst (TX),(TX),"WR, DB",9,0.8,,12
2018,"defense,interceptions",50,Noah Bennee,Senior,"Olympus (Salt Lake City, UT)","(Salt Lake City, UT)","WR, FS",9,0.8,189,12
2018,"defense,interceptions",351,Gabe Martinez,Junior,"Hanford (Richland, WA)","(Richland, WA)","WR, CB",6,0.9,122,7
2018,"defense,interceptions",352,Octavius Smith,Senior,Magnolia (AR),(AR),"CB, RB",6,0.9,0,7
2018,"defense,interceptions",353,Johnny Harris,Junior,"Padua Franciscan (Parma, OH)","(Parma, OH)","OLB, FS",6,0.9,63,7
2018,"defense,interceptions",354,Isaac Lane,Senior,"Vincennes Lincoln (Vincennes, IN)","(Vincennes, IN)","WR, FS",6,0.9,156,7
2018,"defense,interceptions",355,Chris Locklear,Senior,"Portsmouth Christian (Portsmouth, VA)","(Portsmouth, VA)","WR, CB",6,0.8,114,8
2018,"defense,interceptions",356,Parker Dillan,Senior,"Chase County (Imperial, NE)","(Imperial, NE)","WR, CB",6,0.8,0,8
2018,"defense,interceptions",357,Daeveon Graves,Senior,Modesto (CA),(CA),"DB, SB",6,0.8,78,8
2018,"defense,interceptions",358,Donovan Clark,Junior,Sumner (WA),(WA),"WR, DB",6,0.8,73,8
2018,"defense,interceptions",359,Tre'von Murphy,Junior,"R.J. Reynolds (Winston-Salem, NC)","(Winston-Salem, NC)","RB, CB",6,0.8,,8
2018,"defense,interceptions",360,Collin Riggs,Junior,"Victoria Cobra HomeSchool (Victoria, TX)","(Victoria, TX)","QB, CB",6,0.8,75,8
2018,"defense,interceptions",361,Donald Stewart,Senior,"South Park (Buffalo, NY)","(Buffalo, NY)",,6,0.8,,8
2018,"defense,interceptions",362,Kahari Ward,Junior,"Amundsen (Chicago, IL)","(Chicago, IL)","WR, FS",6,0.8,,8
2018,"defense,interceptions",363,Evan Laraby,Junior,"Middle Park (Granby, CO)","(Granby, CO)","WR, CB",6,0.8,15,8
2018,"defense,interceptions",364,Noah Wright,Sophomore,"Glen Rose (Malvern, AR)","(Malvern, AR)",,6,0.8,90,8
2018,"defense,interceptions",365,Bryan Wynne,Senior,Sonora (CA),(CA),CB,6,0.8,81,8
2018,"defense,interceptions",366,JACOB CANALES,Senior,"St. Genevieve (Panorama City, CA)","(Panorama City, CA)",,6,0.8,112,8
2018,"defense,interceptions",367,Christian Taylor,Junior,"Ocosta (Westport, WA)","(Westport, WA)","WR, DB",6,0.8,,8
2018,"defense,interceptions",369,Giovanni Rofa,Junior,"Harker (San Jose, CA)","(San Jose, CA)","WR, DB",6,0.8,0,8
2018,"defense,interceptions",370,Patrick Mastrian,Junior,"Indianapolis Bishop Chatard (Indianapolis, IN)","(Indianapolis, IN)","WR, CB",6,0.8,36,8
2018,"defense,interceptions",371,Nin Burns ii,Junior,Covina (CA),(CA),"QB, CB",6,0.8,,8
2018,"defense,interceptions",372,Devon Kemp,Junior,"Jefferson (Edgewater, CO)","(Edgewater, CO)","CB, WR",6,0.8,63,8
2018,"defense,interceptions",373,Jesus Siqueiros,Senior,Tombstone (AZ),(AZ),"G, DT",6,0.8,,8
2018,"defense,interceptions",374,Rashard Williams,Senior,"Dunbar (Baltimore, MD)","(Baltimore, MD)","DB, WR",6,0.8,166,8
2018,"defense,interceptions",375,Jordy Stulken,Junior,"Lead-Deadwood (Lead, SD)","(Lead, SD)","WR, CB",6,0.8,,8
2018,"defense,interceptions",376,Sam Gilbreath,Senior,Canyon (TX),(TX),"CB, WR",6,0.8,45,8
2018,"defense,interceptions",377,Caleb Hentzen,Senior,"Labette County (Altamont, KS)","(Altamont, KS)",,6,0.8,65,8
2018,"defense,interceptions",378,Eddie Garcia,Senior,"Torres (Los Angeles, CA)","(Los Angeles, CA)","RB, FS",6,0.8,132,8
2018,"defense,interceptions",379,Ben Persinger,Senior,"Wright Christian (Tulsa, OK)","(Tulsa, OK)","QB, S",6,0.8,88,8
2018,"defense,interceptions",380,Haudarie Andrews,Senior,"Valley Vista (Surprise, AZ)","(Surprise, AZ)",CB,6,0.7,62,9
2018,"defense,interceptions",381,Mario Sanchez,Sophomore,"Olathe North (Olathe, KS)","(Olathe, KS)",WR,6,0.7,0,9
2018,"defense,interceptions",382,Khi'on Smith,Senior,Deptford (NJ),(NJ),"WR, CB",6,0.7,0,9
2018,"defense,interceptions",383,Jace Klucewich,Sophomore,Frenchtown (MT),(MT),"SB, FS",6,0.7,,9
2018,"defense,interceptions",384,Brian Torres,Senior,"South Hunterdon (Lambertville, NJ)","(Lambertville, NJ)","CB, RB",6,0.7,105,9
2018,"defense,interceptions",385,Devin Williams,Senior,"Westlake (Waldorf, MD)","(Waldorf, MD)","CB, WR",6,0.7,144,9
2018,"defense,interceptions",386,Ryan Griffin,Senior,Maud (TX),(TX),"WR, CB",6,0.7,,9
2018,"defense,interceptions",387,Cody Hollis,Senior,"Pike Liberal Arts (Troy, AL)","(Troy, AL)","WR, FS",6,0.7,28,9
2018,"defense,interceptions",388,Brennan Prather,Junior,"Penn Yan Academy (Penn Yan, NY)","(Penn Yan, NY)",,6,0.7,,9
2018,"defense,interceptions",389,Connor Aldrich,Senior,"Harlem (Machesney Park, IL)","(Machesney Park, IL)","WR, QB",6,0.7,255,9
2018,"defense,interceptions",390,Jasi Clark,Senior,"True Divine Word Academy (St. Louis, MO)","(St. Louis, MO)","ATH, DB",6,0.7,96,9
2018,"defense,interceptions",392,Alec Demko,Senior,Bayfield (CO),(CO),"RB, OLB",6,0.7,,9
2018,"defense,interceptions",393,David Dorsey,Senior,Cleveland (TN),(TN),"CB, FS",6,0.7,10,9
2018,"defense,interceptions",394,Jd Coffey,Sophomore,Kennedale (TX),(TX),"FS, RB",6,0.7,4,9
2018,"defense,interceptions",395,Keyon Pollocks,Senior,"Florida A&M (Tallahassee, FL)","(Tallahassee, FL)","FS, CB",6,0.7,,9
2018,"defense,interceptions",396,Tamani Williams,Junior,"Vacaville Christian (Vacaville, CA)","(Vacaville, CA)","RB, CB",6,0.7,197,9
2018,"defense,interceptions",397,Zachary Martin,Senior,"Coventry/Windham RVT/Bolton/Lyman Memorial (Coventry, CT)","(Coventry, CT)",WR,6,0.7,0,9
2018,"defense,interceptions",398,Caden Fuller,Sophomore,Waldron (AR),(AR),"RB, DB",6,0.7,,9
2018,"defense,interceptions",399,Joseph Butler,Senior,"Coral Springs Charter (Coral Springs, FL)","(Coral Springs, FL)","CB, WR",6,0.7,176,9
2018,"defense,interceptions",400,Clarence Freeman iv,Junior,"Bishop's (La Jolla, CA)","(La Jolla, CA)","WR, CB",6,0.7,,9
2018,"defense,interceptions",401,Jayden Cook,Senior,Spring Valley (NY),(NY),ATH,6,0.7,121,9
2018,"defense,interceptions",402,Tru Allen,Junior,Clarkston (WA),(WA),"WR, DB",6,0.7,0,9
2018,"defense,interceptions",403,Luis Chafino,Junior,Holyoke (CO),(CO),"QB, FS",6,0.7,88,9
2018,"defense,interceptions",404,Marquez Knighton,Junior,"Halifax Academy (Daytona Beach, FL)","(Daytona Beach, FL)","DB, WR",6,0.7,26,9
2018,"defense,interceptions",405,Jace Klucewich,Sophomore,Frenchtown (MT),(MT),"SB, FS",6,0.7,,9
2018,"defense,interceptions",406,Jamari Youman,Junior,Mount Dora (FL),(FL),FS,6,0.7,172,9
2018,"defense,interceptions",407,John Davis,Senior,"Canisteo-Greenwood (Canisteo, NY)","(Canisteo, NY)","TB, SS",6,0.7,135,9
2018,"defense,interceptions",408,David Dorsey,Senior,Cleveland (TN),(TN),"CB, FS",6,0.7,10,9
2018,"defense,interceptions",409,Jd Coffey,Sophomore,Kennedale (TX),(TX),"FS, RB",6,0.7,4,9
2018,"defense,interceptions",410,Devin Williams,Senior,"Westlake (Waldorf, MD)","(Waldorf, MD)","CB, WR",6,0.7,144,9
2018,"defense,interceptions",411,Zachary Martin,Senior,"Coventry/Windham RVT/Bolton/Lyman Memorial (Coventry, CT)","(Coventry, CT)",WR,6,0.7,0,9
2018,"defense,interceptions",412,Donovan Bunch,Senior,"Winslow Township (Atco, NJ)","(Atco, NJ)","CB, WR",6,0.7,241,9
2018,"defense,interceptions",413,Daniel Shearl,Freshman,"Unaka (Elizabethton, TN)","(Elizabethton, TN)","OLB, WR",6,0.7,,9
2018,"defense,interceptions",414,Mario Sanchez,Sophomore,"Olathe North (Olathe, KS)","(Olathe, KS)",WR,6,0.7,0,9
2018,"defense,interceptions",415,Blaise Watters,Junior,Mineral Point (WI),(WI),"WR, RB",6,0.6,26,10
2018,"defense,interceptions",416,Cole Shergi,Sophomore,Burgettstown (PA),(PA),"WR, FS",6,0.6,96,10
2018,"defense,interceptions",417,Damon Gripp,Sophomore,Tyrone (PA),(PA),"WR, CB",6,0.6,,10
2018,"defense,interceptions",418,Steven Grysko,Senior,Grass Lake (MI),(MI),"WR, CB",6,0.6,100,10
2018,"defense,interceptions",419,Jack Sawyer,Junior,Weston (CT),(CT),"WR, OLB",6,0.6,,10
2018,"defense,interceptions",420,Brandon Silva,Senior,Three Rivers (TX),(TX),RB,6,0.6,155,10
2018,"defense,interceptions",421,Aiden Kinser,Junior,Franklin (OH),(OH),"DB, QB",6,0.6,,10
2018,"defense,interceptions",422,Riley Speed,Senior,"Franklin Road Academy (Nashville, TN)","(Nashville, TN)","CB, WR",6,0.6,148,10
2018,"defense,interceptions",423,Chase Ivancic,Junior,"Berea-Midpark (Berea, OH)","(Berea, OH)","QB, FS",6,0.6,94,10
2018,"defense,interceptions",424,Noah Wheaton,Senior,East Liverpool (OH),(OH),"WR, CB",6,0.6,147,10
2018,"defense,interceptions",425,Dawson Mayfield,Senior,"Desert Hills (St. George, UT)","(St. George, UT)","SS, OLB",6,0.6,,10
2018,"defense,interceptions",426,Kenny Shinski,Junior,Colonia (NJ),(NJ),"WR, CB",6,0.6,52,10
2018,"defense,interceptions",427,Antonio Shamblin,Senior,"Citrus (Inverness, FL)","(Inverness, FL)",WR,6,0.6,,10
2018,"defense,interceptions",428,Adam Johnson,Junior,"Olympic (Bremerton, WA)","(Bremerton, WA)","WR, CB",6,0.6,0,10
2018,"defense,interceptions",429,Cj Cianflone,Junior,"ATI [Abbott RVT/Immaculate] (Danbury, CT)","(Danbury, CT)","QB, CB",6,0.6,45,10
2018,"defense,interceptions",430,Sebastian Velasco,Senior,Alhambra (CA),(CA),"WR, DB",6,0.6,97,10
2018,"defense,interceptions",431,Elliott Lynn,Senior,"Zane Trace (Chillicothe, OH)","(Chillicothe, OH)","WR, DB",6,0.6,104,10
2018,"defense,interceptions",432,Keon Sabb,Freshman,Glassboro (NJ),(NJ),"WR, DB",6,0.6,74,10
2018,"defense,interceptions",433,Cario Googer jr,Junior,"Jackson (Atlanta, GA)","(Atlanta, GA)","SB, WR",6,0.6,229,10
2018,"defense,interceptions",434,Darnell Anderson,Junior,"Sto-Rox (McKees Rocks, PA)","(McKees Rocks, PA)","WR, KR",6,0.6,84,10
2018,"defense,interceptions",435,Connor Hall,Senior,Orting (WA),(WA),"WR, DB",6,0.6,29,10
2018,"defense,interceptions",436,Ben Wade,Senior,"St. Pius X (Kansas City, MO)","(Kansas City, MO)","FS, RB",6,0.6,94,10
2018,"defense,interceptions",437,Jacob Lopez,Senior,San Elizario (TX),(TX),"QB, SS",6,0.6,24,10
2018,"defense,interceptions",438,Kelton Metzner,Senior,"Paradise Valley (Phoenix, AZ)","(Phoenix, AZ)",DB,6,0.6,37,10
2018,"defense,interceptions",439,Zach Roehl,Senior,Rockford (MN),(MN),"WR, CB",6,0.6,,10
2018,"defense,interceptions",440,Isaia Sedillo,Senior,"Cyprus (Magna, UT)","(Magna, UT)","FS, SB",6,0.6,74,10
2018,"defense,interceptions",441,Owen Lunsford,Senior,"South Dearborn (Aurora, IN)","(Aurora, IN)","FS, SS",6,0.6,126,10
2018,"defense,interceptions",442,Kale Hoselton,Junior,"St. Michael-Albertville (Albertville, MN)","(Albertville, MN)",LB,6,0.6,97,10
2018,"defense,interceptions",443,Thad Albright,Senior,"Central (Martinsburg, PA)","(Martinsburg, PA)","WR, DB",6,0.6,8,10
2018,"defense,interceptions",444,Ryan Gurney,Senior,"Whitman (Bethesda, MD)","(Bethesda, MD)","WR, DB",6,0.6,145,10
2018,"defense,interceptions",445,Matthew Wisher,Junior,"North DeSoto (Stonewall, LA)","(Stonewall, LA)","FS, OLB",6,0.6,84,10
2018,"defense,interceptions",446,Donche' Robinson,Sophomore,"American (Hialeah, FL)","(Hialeah, FL)","SS, CB",6,0.6,293,10
2018,"defense,interceptions",447,Dayne Bobzien,Senior,"Moon Valley (Phoenix, AZ)","(Phoenix, AZ)","CB, WR",6,0.6,69,10
2018,"defense,interceptions",448,Anthony Cooper,Sophomore,"Aquinas (San Bernardino, CA)","(San Bernardino, CA)","WR, CB",6,0.6,0,10
2018,"defense,interceptions",449,Holden Eames,Sophomore,"Yosemite (Oakhurst, CA)","(Oakhurst, CA)","WR, DB",6,0.6,181,10
2018,"defense,interceptions",450,Tommy Legardye,Senior,Los Angeles (CA),(CA),"WR, DB",6,0.6,105,10
2020,"defense,interceptions",51,Adrian Terry,Senior,"Covenant Christian (Indianapolis, IN)","(Indianapolis, IN)","WR, CB",8,0.5,,15
2020,"defense,interceptions",52,Makhi Thompson,Junior,"Cherry Hill West (Cherry Hill, NJ)","(Cherry Hill, NJ)","WR, CB",7,1.4,304,5
2020,"defense,interceptions",53,Nate Early,Junior,"Banning Lewis Academy (Colorado Springs, CO)","(Colorado Springs, CO)","WR, DB",7,1.2,143,6
2020,"defense,interceptions",54,Connor Cervantes,Sophomore,Griffith (IN),(IN),"WR, DB",7,1.2,0,6
2020,"defense,interceptions",55,Landon Bates,Senior,"Granger (West Valley City, UT)","(West Valley City, UT)","CB, WR",7,1.0,0,7
2020,"defense,interceptions",56,Brian Dilworth,Junior,"Chaminade-Madonna (Hollywood, FL)","(Hollywood, FL)","CB, WR",7,1.0,,7
2020,"defense,interceptions",57,Jaxon Muma,Senior,"Legend (Parker, CO)","(Parker, CO)",S,7,1.0,78,7
2020,"defense,interceptions",58,Layne Sarver,Junior,"Tri-Village (New Madison, OH)","(New Madison, OH)","QB, FS",7,1.0,,7
2020,"defense,interceptions",59,Demetrius Harmon,Junior,"Washington (Phoenix, AZ)","(Phoenix, AZ)","SB, CB",7,1.0,186,7
2020,"defense,interceptions",60,Manny Flicek,Senior,Princeton (MN),(MN),"CB, WR",7,1.0,40,7
2020,"defense,interceptions",61,Carson Boggs,Sophomore,Sundown (TX),(TX),"QB, DB",7,0.9,,8
2020,"defense,interceptions",62,Sam Mahany,Senior,Decatur (GA),(GA),"DB, WR",7,0.9,25,8
2020,"defense,interceptions",63,Shawn Watkins,Senior,Fairdale (KY),(KY),WR,7,0.9,,8
2020,"defense,interceptions",64,Braydon Gibson,Senior,Russell (KS),(KS),WR,7,0.9,,8
2020,"defense,interceptions",65,Steven Edwards,Senior,"North Panola (Sardis, MS)","(Sardis, MS)","WR, CB",7,0.9,,8
2020,"defense,interceptions",66,Braden Bohannon,Senior,"Eastern Lebanon County (Myerstown, PA)","(Myerstown, PA)","FS, QB",7,0.9,,8
2020,"defense,interceptions",67,Tyler Mangum,Senior,"Medina Valley (Castroville, TX)","(Castroville, TX)",FS,7,0.8,,9
2020,"defense,interceptions",68,Devin Homolka,Senior,"Wilber-Clatonia (Wilber, NE)","(Wilber, NE)","WR, DB",7,0.8,30,9
2020,"defense,interceptions",69,Dylan Lagrow,Senior,Hemlock (MI),(MI),"QB, CB",7,0.8,8,9
2020,"defense,interceptions",70,Jackson Duke,Sophomore,Gore (OK),(OK),"WR, OLB",7,0.8,,9
2020,"defense,interceptions",71,Jadon Hunter,Senior,Krum (TX),(TX),"WR, DB",7,0.8,115,9
2020,"defense,interceptions",72,Cannon Devries,Junior,"Weber (Pleasant View, UT)","(Pleasant View, UT)","ATH, FS",7,0.8,46,9
2020,"defense,interceptions",73,Lane Miller,Senior,"Walker Valley (Cleveland, TN)","(Cleveland, TN)",,7,0.8,34,9
2020,"defense,interceptions",74,Mello Sanchez,Junior,"Purchase Line (Commodore, PA)","(Commodore, PA)","RB, C",7,0.8,47,9
2020,"defense,interceptions",75,Brody Campbell,Sophomore,Slocomb (AL),(AL),"QB, DB",7,0.7,112,10
2020,"defense,interceptions",76,Tar'varish Dawson,Senior,"Lehigh (Lehigh Acres, FL)","(Lehigh Acres, FL)","CB, WR",7,0.7,57,10
2020,"defense,interceptions",77,Reid Crawford,Senior,Osage City (KS),(KS),"WR, CB",7,0.7,,10
2020,"defense,interceptions",78,Jalin Green,Senior,Monticello (AR),(AR),"QB, SS",7,0.7,0,10
2020,"defense,interceptions",79,Jordan Landkrohn,Junior,"Calumet Christian (Griffith, IN)","(Griffith, IN)","QB, FS",7,0.7,314,10
2020,"defense,interceptions",80,Devin Shelton,Junior,Frenchtown (MT),(MT),"WR, DB",7,0.7,107,10
2020,"defense,interceptions",81,Adari Haulcy,Junior,"Fort Bend Marshall (Missouri City, TX)","(Missouri City, TX)",CB,7,0.7,55,10
2020,"defense,interceptions",82,Christian Angulo,Senior,Falkville (AL),(AL),"SS, WR",7,0.7,148,10
2020,"defense,interceptions",84,Ques Mcneal,Senior,"Choctaw County (Ackerman, MS)","(Ackerman, MS)","CB, WR",7,0.7,161,10
2020,"defense,interceptions",85,Kaden Ramsey,Junior,Declo (ID),(ID),"WR, CB",7,0.7,55,10
2020,"defense,interceptions",86,Sean Rodriguez,Junior,Abernathy (TX),(TX),,7,0.7,43,10
2020,"defense,interceptions",87,E.J. Vickers,Senior,"Lakeland Christian (Lakeland, FL)","(Lakeland, FL)","WR, DB",7,0.6,148,11
2020,"defense,interceptions",88,Terrenzo Winzer,Senior,Homer (LA),(LA),"WR, CB",7,0.6,0,11
2020,"defense,interceptions",89,Alex Watters,Junior,"Lansing Catholic (Lansing, MI)","(Lansing, MI)",,7,0.6,115,11
2020,"defense,interceptions",90,Zane Hill,Senior,"Cathedral (Indianapolis, IN)","(Indianapolis, IN)",CB,7,0.6,78,11
2020,"defense,interceptions",91,Ethan Minor,Senior,Huntsville (TX),(TX),"CB, WR",7,0.6,100,11
2020,"defense,interceptions",92,Brooks Fornelius,Senior,Bountiful (UT),(UT),"WR, DB",7,0.6,181,12
2020,"defense,interceptions",93,Josiah Gaetani,Senior,Montgomery (TX),(TX),"CB, WR",7,0.6,223,12
2020,"defense,interceptions",94,Jed Degraffenreid,Senior,"Millard (Fillmore, UT)","(Fillmore, UT)","WR, FS",7,0.6,0,12
2020,"defense,interceptions",95,Kaden Owens,Junior,"Centerpoint (Amity, AR)","(Amity, AR)","FS, WR",7,0.6,,12
2020,"defense,interceptions",96,Dawson Pendergrass,Sophomore,Mineola (TX),(TX),WR,7,0.6,174,12
2020,"defense,interceptions",97,Ozzy Norton,Junior,Ogden (UT),(UT),"WR, FS",7,0.6,,12
2020,"defense,interceptions",98,Gannon Howes,Sophomore,"Hanover Central (Cedar Lake, IN)","(Cedar Lake, IN)",,7,0.6,103,12
2020,"defense,interceptions",99,Bird Butler,Senior,"West (Salt Lake City, UT)","(Salt Lake City, UT)","WR, CB",7,0.6,100,12
2020,"defense,interceptions",100,Jarret Birdwell,Senior,Kingfisher (OK),(OK),"WR, S",7,0.6,59,12
2020,"defense,interceptions",101,Isaiah Daniell,Junior,Yutan (NE),(NE),"SS, WR",7,0.6,117,12
2020,"defense,interceptions",102,TYLER SLECHTA,Senior,"Adams Central (Hastings, NE)","(Hastings, NE)",,7,0.5,,13
2020,"defense,interceptions",103,Cameron Shaw,Senior,"Presbyterian Christian (Hattiesburg, MS)","(Hattiesburg, MS)","MLB, RB",7,0.5,,13
2020,"defense,interceptions",104,Lakin Bass,Senior,Stigler (OK),(OK),"TE, DB",7,0.5,26,13
2020,"defense,interceptions",105,Zarrion  Robinson,Senior,"Madison County (Madison, FL)","(Madison, FL)",,7,0.5,,13
2020,"defense,interceptions",106,Rohan Fluellen,Sophomore,Gilmer (TX),(TX),WR,7,0.5,,14
2020,"defense,interceptions",107,Melakai Tate,Senior,"Anderson Cavaliers (Anderson, SC)","(Anderson, SC)","WR, CB",6,1.2,98,5
2020,"defense,interceptions",108,Donovan Minecello,Sophomore,Chiefland (FL),(FL),"QB, WR",6,1.0,59,6
2020,"defense,interceptions",109,Christian  Wells,Sophomore,"Covenant Christian (Colleyville, TX)","(Colleyville, TX)","WR, DB",6,1.0,19,6
2020,"defense,interceptions",110,Andrew Weber,Senior,"Jefferson Township (Oak Ridge, NJ)","(Oak Ridge, NJ)",,6,1.0,47,6
2020,"defense,interceptions",111,Gavin Schnider,Senior,"Highland (Ault, CO)","(Ault, CO)","WR, DB",6,1.0,,6
2020,"defense,interceptions",112,Dexter Williams,Senior,"North Forest (Houston, TX)","(Houston, TX)","WR, CB",6,1.0,,6
2020,"defense,interceptions",113,Kahden Rullo,Junior,"Grandview (Aurora, CO)","(Aurora, CO)","CB, SS",6,0.9,70,7
2020,"defense,interceptions",114,Torrie Cox jr,Senior,"Chaminade-Madonna (Hollywood, FL)","(Hollywood, FL)","CB, SB",6,0.9,,7
2020,"defense,interceptions",115,Jordan Woolverton,Senior,Durango (CO),(CO),"QB, FS",6,0.9,,7
2020,"defense,interceptions",116,Tyrese Otero,Senior,Monte Vista (CO),(CO),"WR, CB",6,0.9,83,7
2020,"defense,interceptions",117,Aaron Carothers,Senior,Altoona (PA),(PA),"RB, DB",6,0.9,35,7
2020,"defense,interceptions",118,Ilan Egosi,Senior,"Palm Harbor University (Palm Harbor, FL)","(Palm Harbor, FL)","CB, RB",6,0.9,9,7
2020,"defense,interceptions",119,Eric Felder,Junior,"Jefferson (Tampa, FL)","(Tampa, FL)",CB,6,0.9,10,7
2020,"defense,interceptions",120,Blake Thompson,Senior,"Fort Bend Elkins (Missouri City, TX)","(Missouri City, TX)","FS, CB",6,0.9,65,7
2020,"defense,interceptions",121,Eddie Lemos,Junior,"Resurrection Christian (Loveland, CO)","(Loveland, CO)","S, WR",6,0.9,98,7
2020,"defense,interceptions",122,Caden Sullivan,Senior,"Boiling Springs (Spartanburg, SC)","(Spartanburg, SC)","FS, SS",6,0.9,164,7
2020,"defense,interceptions",123,Anthony Seno,Senior,"Franklin County (Winchester, TN)","(Winchester, TN)",CB,6,0.8,24,8
2020,"defense,interceptions",124,Dj Lee,Senior,Gaylesville (AL),(AL),"RB, OLB",6,0.8,33,8
