file_year,category,rank,name,year,high_school,city_state,position,receivingyards,receivingyardspergame,yardspercatch,receivingnum,receivinglong,receivingtdnum,gamesplayed
2018,"offense,receiving",412,Trey Madsen,Senior,"Aurora Christian (Aurora, IL)","(Aurora, IL)","WR, K",1039,86.6,17.9,58,,11,12
2018,"offense,receiving",413,Tyler Gamble,Junior,Splendora (TX),(TX),"WR, S",1037,86.4,24.7,42,77,13,12
2018,"offense,receiving",414,Brooks Reinhardt,Senior,"Westminster Christian (Huntsville, AL)","(Huntsville, AL)","WR, TE",1037,86.4,24.1,43,51,17,12
2018,"offense,receiving",415,Jake Lezzer,Sophomore,Clearfield (PA),(PA),"WR, DB",1036,79.7,22.5,46,,9,13
2018,"offense,receiving",416,Quincy Nichols,Senior,Blair (NE),(NE),"WR, QB",1036,94.2,15.2,68,78,14,11
2018,"offense,receiving",417,Jake Green,Senior,Colfax (CA),(CA),"WR, DB",1035,79.6,23.0,45,,15,13
2018,"offense,receiving",418,Jeffrey Saturday,Senior,"Hebron Christian Academy (Dacula, GA)","(Dacula, GA)","WR, CB",1035,86.3,18.8,55,80,11,12
2018,"offense,receiving",419,Jaxon Dalena,Junior,Montoursville (PA),(PA),,1035,73.9,18.8,55,61,14,14
2018,"offense,receiving",420,Keandre Lambert,Junior,"Maury (Norfolk, VA)","(Norfolk, VA)","WR, FS",1035,73.9,17.3,60,,14,14
2018,"offense,receiving",421,Chris Johnson,Senior,"Skyline (Sammamish, WA)","(Sammamish, WA)","WR, SS",1035,94.1,15.9,65,71,7,11
2018,"offense,receiving",422,Justin Richard baker,Junior,"Kennedy Catholic (Burien, WA)","(Burien, WA)","CB, RB",1034,103.4,18.8,55,82,9,10
2018,"offense,receiving",423,Austin Siefert,Senior,Batesville (IN),(IN),,1034,86.2,15.7,66,91,12,12
2018,"offense,receiving",424,Dylan Buchheit,Senior,Moore (OK),(OK),"S, WR",1033,93.9,19.1,54,,9,11
2018,"offense,receiving",425,Diavonni Daley,Junior,Shelby (NC),(NC),WR,1033,64.6,19.1,54,75,12,16
2018,"offense,receiving",426,Ryan Samuelson,Junior,Jordan (MN),(MN),WR,1030,114.4,27.8,37,63,14,9
2018,"offense,receiving",427,Joyrion Chase,Senior,Marion (AR),(AR),"WR, FS",1030,93.6,20.6,50,67,12,11
2018,"offense,receiving",428,Jacoby Jones,Senior,"Rosa Fort (Tunica, MS)","(Tunica, MS)","WR, FS",1030,114.4,18.1,57,48,16,9
2018,"offense,receiving",429,Ethan Saley,Senior,"Law (Milford, CT)","(Milford, CT)","WR, FS",1029,102.9,22.4,46,,10,10
2018,"offense,receiving",430,Hudson Bentley,Senior,"Bishop Miege (Shawnee Mission, KS)","(Shawnee Mission, KS)",WR,1029,79.2,15.6,66,,9,13
2018,"offense,receiving",431,Matthew Carreon,Senior,"Mount Carmel Academy (Houston, TX)","(Houston, TX)",WR,1026,114.0,25.0,41,79,18,9
2018,"offense,receiving",432,Kobe Blackwell,Senior,"Destiny Christian (Del City, OK)","(Del City, OK)","WR, DB",1026,85.5,24.4,42,70,8,12
2018,"offense,receiving",433,Davis Shackelford,Junior,Glen Rose (TX),(TX),"TE, MLB",1024,78.8,20.5,50,72,15,13
2018,"offense,receiving",434,Gerald Ross,Senior,"Loyalsock Township (Williamsport, PA)","(Williamsport, PA)","WR, CB",1024,93.1,15.8,65,48,11,11
2018,"offense,receiving",435,Shadeed Ahmed,Senior,"Foster (Richmond, TX)","(Richmond, TX)",WR,1024,73.1,12.3,83,73,11,14
2018,"offense,receiving",436,Dominic Arango-Serna,Freshman,Canoga Park (CA),(CA),"WR, DB",1023,78.7,18.9,54,,7,13
2018,"offense,receiving",437,Chance Sparks,Junior,"Century (Hillsboro, OR)","(Hillsboro, OR)",WR,1023,146.1,15.5,66,76,8,7
2018,"offense,receiving",438,Jakob Aldrich,Senior,Watervliet (MI),(MI),"WR, S",1022,113.6,17.6,58,,14,9
2018,"offense,receiving",439,Quentin Lee,Senior,"Northwest (Justin, TX)","(Justin, TX)","WR, CB",1022,78.6,14.0,73,65,19,13
2018,"offense,receiving",440,Dazalin Worsham,Junior,"Hewitt-Trussville (Trussville, AL)","(Trussville, AL)",WR,1022,85.2,11.7,87,41,13,12
2018,"offense,receiving",441,Zack Redman,Senior,"Minarets (O'Neals, CA)","(O'Neals, CA)","SS, LS",1021,92.8,17.9,57,50,8,11
2018,"offense,receiving",442,Yani Williams,Junior,"Western Brown (Mt. Orab, OH)","(Mt. Orab, OH)",WR,1021,102.1,13.1,78,85,12,10
2018,"offense,receiving",443,Justin Engle,Senior,Lapel (IN),(IN),"WR, CB",1020,85.0,20.8,49,,12,12
2018,"offense,receiving",444,Deion Senegal,Senior,"St. Thomas More (Lafayette, LA)","(Lafayette, LA)",WR,1020,78.5,19.6,52,76,8,13
2018,"offense,receiving",445,Prince (nas) Robertson,Junior,"La Cueva (Albuquerque, NM)","(Albuquerque, NM)","RB, WR",1020,78.5,19.2,53,73,11,13
2018,"offense,receiving",446,Jaren Guck,Senior,"Bishop LeBlond (St. Joseph, MO)","(St. Joseph, MO)","WR, DB",1020,102.0,16.7,61,79,9,10
2018,"offense,receiving",447,Evan Pearlman,Senior,"Viewpoint (Calabasas, CA)","(Calabasas, CA)","WR, DB",1019,113.2,20.8,49,76,13,9
2018,"offense,receiving",448,Abdul-lateef Audu,Senior,"Birmingham (Lake Balboa, CA)","(Lake Balboa, CA)",DB,1019,92.6,18.2,56,71,11,11
2018,"offense,receiving",449,Jarel Lilly,Sophomore,Jourdanton (TX),(TX),WR,1018,92.5,18.2,56,73,14,11
2018,"offense,receiving",450,Elias Borjas,Senior,Lakewood (CO),(CO),"DB, WR",1018,84.8,17.0,60,54,9,12
2018,"offense,receiving",1,Puka Nacua,Senior,Orem (UT),(UT),"WR, FS",2336,166.9,22.7,103,87,26,14
2018,"offense,receiving",2,Caine Savage,Junior,"Western (Anaheim, CA)","(Anaheim, CA)","WR, CB",2103,140.2,17.0,124,73,32,15
2018,"offense,receiving",3,John Henderson,Senior,"Yuma Catholic (Yuma, AZ)","(Yuma, AZ)","WR, DB",2101,150.1,25.0,84,75,29,14
2018,"offense,receiving",4,Marcayll Jones,Junior,Warner Robins (GA),(GA),"WR, FS",2046,136.4,17.8,115,78,4,15
2018,"offense,receiving",5,James Odom,Junior,"Workman (City of Industry, CA)","(City of Industry, CA)","WR, CB",2011,182.8,21.9,92,81,21,11
2018,"offense,receiving",6,Kamden Perry,Senior,Longview (TX),(TX),"WR, DB",1896,118.5,21.8,87,77,18,16
2018,"offense,receiving",7,Jaxon Smith,Junior,Rockwall (TX),(TX),WR,1819,165.4,18.9,96,82,20,11
2018,"offense,receiving",8,John Humphreys,Junior,"Corona del Mar (Newport Beach, CA)","(Newport Beach, CA)","WR, SS",1783,137.2,17.3,103,80,28,13
2018,"offense,receiving",9,Chase Roberts,Senior,American Fork (UT),(UT),"WR, FS",1771,136.2,18.3,97,79,18,13
2018,"offense,receiving",10,Sawyer Racanelli,Junior,"Hockinson (Brush Prairie, WA)","(Brush Prairie, WA)","WR, OLB",1764,135.7,17.5,101,69,21,13
2018,"offense,receiving",11,Nazir Burnett,Senior,"Bishop McDevitt (Harrisburg, PA)","(Harrisburg, PA)","WR, CB",1746,124.7,22.4,78,96,25,14
2018,"offense,receiving",12,John david White,Senior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)",WR,1732,123.7,20.1,86,94,30,14
2018,"offense,receiving",13,Justin Wright,Senior,Taylorville (IL),(IL),"WR, CB",1729,144.1,20.8,83,97,20,12
2018,"offense,receiving",14,Jj Evans,Junior,Montevallo (AL),(AL),"WR, CB",1706,155.1,23.1,74,89,18,11
2018,"offense,receiving",15,CJ Johnson,Senior,"D.H. Conley (Greenville, NC)","(Greenville, NC)","WR, DB",1701,130.8,22.1,77,98,23,13
2018,"offense,receiving",16,Connor Flannigan,Junior,Fayetteville (AR),(AR),WR,1695,141.3,16.6,102,76,20,12
2018,"offense,receiving",18,Kaedin Robinson,Senior,"Christ School (Arden, NC)","(Arden, NC)","WR, RB",1686,140.5,17.9,94,56,23,12
2018,"offense,receiving",19,Gage Zirke,Senior,"Dutch Fork (Irmo, SC)","(Irmo, SC)",QB,1684,140.3,21.3,79,84,15,12
2018,"offense,receiving",20,Ja'varrius Johnson,Senior,"Hewitt-Trussville (Trussville, AL)","(Trussville, AL)",WR,1683,140.3,19.3,87,77,15,12
2018,"offense,receiving",21,Mykal A. blanco,Junior,"Hanks (El Paso, TX)","(El Paso, TX)",WR,1669,151.7,20.1,83,90,18,11
2018,"offense,receiving",22,Beau Bedford,Senior,Decatur (TX),(TX),WR,1668,111.2,14.6,114,76,15,15
2018,"offense,receiving",23,Casey Granfors,Senior,"University City (San Diego, CA)","(San Diego, CA)","WR, S",1653,137.8,20.7,80,80,17,12
2018,"offense,receiving",24,Trace Edwards,Senior,Stamford (TX),(TX),"WR, S",1620,135.0,25.3,64,95,17,12
2018,"offense,receiving",25,Kobe Paysour,Sophomore,Kings Mountain (NC),(NC),"WR, CB",1596,114.0,22.5,71,95,26,14
2018,"offense,receiving",26,Jacob Paradee,Junior,"Central A & M (Moweaqua, IL)","(Moweaqua, IL)","WR, DB",1592,132.7,19.2,83,31,19,12
2018,"offense,receiving",27,Xander Witt,Senior,Apple Valley (CA),(CA),"WR, DB",1588,132.3,23.0,69,84,20,12
2018,"offense,receiving",28,Preston Conti,Senior,"Minarets (O'Neals, CA)","(O'Neals, CA)","WR, SB",1586,144.2,23.7,67,68,20,11
2018,"offense,receiving",29,Demarcus Harris,Senior,Vero Beach (FL),(FL),"WR, CB",1582,131.8,21.7,73,80,16,12
2018,"offense,receiving",30,Jonny Barrett,Senior,"Mount Si (Snoqualmie, WA)","(Snoqualmie, WA)",WR,1568,130.7,16.5,95,72,28,12
2018,"offense,receiving",31,Darius Baker,Senior,"Tulare Union (Tulare, CA)","(Tulare, CA)","WR, SB",1560,111.4,17.0,92,77,27,14
2018,"offense,receiving",32,Tj Sheffield (247sports 4****),Senior,"Independence (Thompson's Station, TN)","(Thompson's Station, TN)","WR, CB",1550,129.2,20.7,75,79,16,12
2018,"offense,receiving",33,David Bell,Senior,"Warren Central (Indianapolis, IN)","(Indianapolis, IN)",WR,1542,118.6,18.1,85,80,22,13
2018,"offense,receiving",34,Jaylen Matthews,Junior,"San Gorgonio (San Bernardino, CA)","(San Bernardino, CA)","SB, CB",1541,96.3,13.9,111,71,13,16
2018,"offense,receiving",35,Finnegan Corwin,Senior,"Highland Park (Dallas, TX)","(Dallas, TX)",WR,1540,102.7,20.0,77,77,15,15
2018,"offense,receiving",36,Jd Dixon,Senior,"Waverly Central (Waverly, TN)","(Waverly, TN)","WR, CB",1538,128.2,24.4,63,71,17,12
2018,"offense,receiving",37,Ethan Lege,Senior,"Vermilion Catholic (Abbeville, LA)","(Abbeville, LA)","WR, FS",1538,118.3,24.4,63,25,15,13
2018,"offense,receiving",38,Coleman Owen,Senior,"Higley (Gilbert, AZ)","(Gilbert, AZ)","WR, CB",1538,118.3,15.5,99,87,22,13
2018,"offense,receiving",39,Walyn Napper,Senior,"Ridge View (Columbia, SC)","(Columbia, SC)","WR, QB",1537,128.1,18.5,83,65,18,12
2018,"offense,receiving",40,Jeremiah Hunter,Junior,"Central (Fresno, CA)","(Fresno, CA)",WR,1534,109.6,16.3,94,78,28,14
2018,"offense,receiving",41,Branson Combs,Senior,"Evansville Memorial (Evansville, IN)","(Evansville, IN)","WR, LB",1517,101.1,20.2,75,74,24,15
2018,"offense,receiving",42,Gavin Sparks,Senior,Cuba (MO),(MO),"WR, FS",1511,151.1,16.6,91,64,16,10
2018,"offense,receiving",43,Zach Nelson,Senior,"Casteel (Queen Creek, AZ)","(Queen Creek, AZ)","WR, CB",1507,125.6,15.5,97,66,13,12
2018,"offense,receiving",44,Noah Page,Senior,Eagle Point (OR),(OR),"SB, CB",1505,167.2,28.9,52,78,19,9
2018,"offense,receiving",45,Jacob Holguin,Senior,"Wilson (Los Angeles, CA)","(Los Angeles, CA)","WR, LB",1503,167.0,20.0,75,78,16,9
2018,"offense,receiving",46,Dillon Hester,Senior,Strafford (MO),(MO),"WR, CB",1500,136.4,19.7,76,72,17,11
2018,"offense,receiving",47,Nick Wright,Senior,"Cromwell/Portland (Cromwell, CT)","(Cromwell, CT)",WR,1498,136.2,23.0,65,46,17,11
2018,"offense,receiving",48,Jordan Kent,Senior,Jackson (MO),(MO),,1498,124.8,19.7,76,,28,12
2018,"offense,receiving",49,AJ Gonzaque,Sophomore,"Veterans Memorial (Mission, TX)","(Mission, TX)","WR, QB",1493,106.6,19.9,75,,15,14
2018,"offense,receiving",50,Emeka Egbuka,Sophomore,Steilacoom (WA),(WA),"WR, FS",1492,124.3,20.7,72,83,23,12
2018,"offense,receiving",451,Donovan Curry,Senior,"Habersham Central (Mt. Airy, GA)","(Mt. Airy, GA)","WR, SS",1018,84.8,16.4,62,70,12,12
2018,"offense,receiving",452,Jason O'brien,Senior,"Valley Regional/Old Lyme (Deep River, CT)","(Deep River, CT)","WR, SS",1017,113.0,19.9,51,82,9,9
2018,"offense,receiving",453,Shawn Charles,Senior,"Camelback (Phoenix, AZ)","(Phoenix, AZ)","WR, SS",1016,101.6,23.6,43,77,17,10
2018,"offense,receiving",454,Bubba Lloyd,Senior,"Miller (Corpus Christi, TX)","(Corpus Christi, TX)","WR, FS",1016,101.6,16.7,61,54,13,10
2018,"offense,receiving",455,Will Diamantis,Junior,"St. Joseph (Trumbull, CT)","(Trumbull, CT)",WR,1015,84.6,23.1,44,,15,12
2018,"offense,receiving",456,Trey Jones,Senior,"Capital Christian (Sacramento, CA)","(Sacramento, CA)","WR, DB",1015,72.5,22.6,45,74,14,14
2018,"offense,receiving",457,Kenneth Ravare,Junior,Tioga (LA),(LA),"WR, FS",1015,84.6,22.1,46,82,9,12
2018,"offense,receiving",458,Michael Sherrod jr,Junior,"Davis (Modesto, CA)","(Modesto, CA)",,1015,101.5,15.1,67,,12,10
2018,"offense,receiving",459,Ashton Authement,Senior,"Notre Dame (Riverside, CA)","(Riverside, CA)","WR, CB",1014,84.5,19.9,51,73,19,12
2018,"offense,receiving",460,John Hadley,Junior,"Mt. Whitney (Visalia, CA)","(Visalia, CA)","WR, KR",1014,84.5,19.5,52,60,15,12
2018,"offense,receiving",461,Jaidon Palmer,Senior,Russellville (AR),(AR),WR,1014,101.4,13.3,76,52,8,10
2018,"offense,receiving",462,Kolby White,Senior,"Fort Bend Elkins (Missouri City, TX)","(Missouri City, TX)","WR, DB",1014,92.2,13.0,78,72,11,11
2018,"offense,receiving",463,Peyton Brammer,Junior,"Hockinson (Brush Prairie, WA)","(Brush Prairie, WA)","WR, CB",1013,77.9,18.1,56,48,20,13
2018,"offense,receiving",464,Gavin Bess,Sophomore,"Lighthouse Christian (Springfield, MO)","(Springfield, MO)","SB, SS",1013,112.6,11.9,85,,17,9
2018,"offense,receiving",465,Brandon Michalak,Senior,"Dakota (Macomb, MI)","(Macomb, MI)","WR, KR",1012,92.0,25.9,39,80,12,11
2018,"offense,receiving",466,Cade Reichardt,Senior,Aurora (NE),(NE),"WR, CB",1012,77.8,15.8,64,70,15,13
2018,"offense,receiving",467,Khatib Lyles,Senior,"Parkland (El Paso, TX)","(El Paso, TX)","WR, DB",1012,84.3,14.5,70,,12,12
2018,"offense,receiving",468,Tyler Cherry,Junior,"Wren (Piedmont, SC)","(Piedmont, SC)","WR, QB",1012,77.8,13.5,75,52,8,13
2018,"offense,receiving",469,Lavon Bunkley,Junior,"Serra (Gardena, CA)","(Gardena, CA)","WR, DB",1012,92.0,12.5,81,,3,11
2018,"offense,receiving",470,Jordan Murry,Senior,"Murrieta Valley (Murrieta, CA)","(Murrieta, CA)","WR, DB",1011,101.1,18.7,54,98,13,10
2018,"offense,receiving",471,Trey Cleveland,Senior,Arlington (TX),(TX),"WR, SS",1010,84.2,18.4,55,99,12,12
2018,"offense,receiving",472,Caleb Beebe,Senior,"Aurora Christian (Aurora, IL)","(Aurora, IL)","WR, FS",1010,84.2,12.5,81,,14,12
2018,"offense,receiving",473,Malachi Qualls,Junior,Anderson (IN),(IN),"WR, FS",1010,91.8,8.5,119,38,5,11
2018,"offense,receiving",474,Dapree Bryant,Junior,Coatesville (PA),(PA),"SB, CB",1009,67.3,19.4,52,60,15,15
2018,"offense,receiving",475,Dano Lopez,Junior,Bisbee (AZ),(AZ),"WR, KR",1009,112.1,16.0,63,55,11,9
2018,"offense,receiving",476,Trey Palmer,Senior,Kentwood (LA),(LA),"WR, SS",1008,77.5,25.8,39,89,9,13
2018,"offense,receiving",477,Jeremiah James,Junior,Hawthorne (FL),(FL),"WR, RB",1008,84.0,25.8,39,75,13,12
2018,"offense,receiving",478,Jaden Page,Senior,"South Walton (Santa Rosa Beach, FL)","(Santa Rosa Beach, FL)","WR, OLB",1008,100.8,16.8,60,99,8,10
2018,"offense,receiving",479,Josh Sanders,Junior,Magee (MS),(MS),ATH,1008,77.5,15.5,65,,14,13
2018,"offense,receiving",480,Henry Tom,Senior,"Jefferson (Daly City, CA)","(Daly City, CA)","WR, CB",1008,100.8,13.4,75,63,10,10
2018,"offense,receiving",481,Jacob Jonseck,Senior,Yale (MI),(MI),"RB, CB",1007,100.7,26.5,38,84,13,10
2018,"offense,receiving",482,Kalin Black,Sophomore,"Living Word Christian (O'Fallon, MO)","(O'Fallon, MO)","WR, FS",1007,100.7,21.0,48,81,14,10
2018,"offense,receiving",483,Tyson Nonette,Senior,"Kelly Catholic (Beaumont, TX)","(Beaumont, TX)","WR, DB",1007,100.7,16.5,61,51,10,10
2018,"offense,receiving",484,Chad Johnson,Junior,"Venice (Los Angeles, CA)","(Los Angeles, CA)","WR, FS",1007,91.5,14.0,72,55,11,11
2018,"offense,receiving",485,Ricky White,Junior,"Wheeler (Marietta, GA)","(Marietta, GA)",WR,1006,100.6,18.3,55,77,13,10
2018,"offense,receiving",486,Dylan Wilt,Senior,Muncy (PA),(PA),"WR, DB",1005,77.3,21.8,46,,12,13
2018,"offense,receiving",487,Devin Gandy,Junior,"Silverado (Victorville, CA)","(Victorville, CA)","WR, DB",1005,91.4,20.1,50,80,12,11
2018,"offense,receiving",488,Jamonny Skinner,Senior,"Monmouth-Roseville (Monmouth, IL)","(Monmouth, IL)","WR, DB",1005,83.8,19.7,51,90,14,12
2018,"offense,receiving",489,Kirt Hawkins,Junior,Smithville (TX),(TX),CB,1005,91.4,19.3,52,70,9,11
2018,"offense,receiving",490,Cory Ferriera,Sophomore,"River Road (Amarillo, TX)","(Amarillo, TX)","WR, FS",1005,100.5,19.3,52,89,11,10
2018,"offense,receiving",491,Bryce Stephens,Sophomore,"Marshall (Oklahoma City, OK)","(Oklahoma City, OK)","WR, QB",1004,91.3,23.3,43,,15,11
2018,"offense,receiving",492,Decorian Mitchell,Senior,"Haltom (Haltom City, TX)","(Haltom City, TX)","WR, CB",1004,91.3,21.4,47,75,12,11
2018,"offense,receiving",493,Marcus Clarke,Junior,Winter Park (FL),(FL),"WR, SS",1004,83.7,17.0,59,81,21,12
2018,"offense,receiving",494,Darien Chase,Senior,"Union (Vancouver, WA)","(Vancouver, WA)","WR, CB",1004,71.7,15.4,65,71,14,14
2018,"offense,receiving",495,Jaydel Jenkins,Senior,San Clemente (CA),(CA),WR,1003,83.6,19.7,51,69,12,12
2018,"offense,receiving",496,Jayson Littlejohn,Senior,"Sierra Pacific (Hanford, CA)","(Hanford, CA)","WR, SS",1003,77.2,17.6,57,80,9,13
2018,"offense,receiving",497,Moose Muhammad iii,Junior,"Myers Park (Charlotte, NC)","(Charlotte, NC)","WR, CB",1003,77.2,17.3,58,,8,13
2018,"offense,receiving",498,Drake Cortez,Senior,Brighton (CO),(CO),"WR, RB",1003,100.3,15.4,65,74,5,10
2018,"offense,receiving",499,Clarence Freeman iv,Junior,"Bishop's (La Jolla, CA)","(La Jolla, CA)","WR, CB",1003,111.4,14.8,68,,12,9
2018,"offense,receiving",500,Jacob Nash,Senior,"Woodbridge (Irvine, CA)","(Irvine, CA)","WR, CB",1003,91.2,14.8,68,78,11,11
2018,"offense,receiving",51,Shamaar Mohr,Senior,Viera (FL),(FL),WR,1489,124.1,21.6,69,49,11,12
2018,"offense,receiving",52,Sam Brueggemann,Junior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","WR, CB",1487,123.9,22.2,67,,17,12
2018,"offense,receiving",53,Parker Washington,Junior,"Fort Bend Travis (Richmond, TX)","(Richmond, TX)","WR, RB",1486,135.1,19.8,75,79,18,11
2018,"offense,receiving",54,Will Johnson,Senior,"Lakeside (Seattle, WA)","(Seattle, WA)","WR, DL",1484,148.4,16.1,92,58,16,10
2018,"offense,receiving",55,Colin Howard,Senior,"Concordia Lutheran (Tomball, TX)","(Tomball, TX)","WR, FS",1477,134.3,20.5,72,83,18,11
2018,"offense,receiving",56,Blair Conwright,Senior,"Coronado (Lubbock, TX)","(Lubbock, TX)","QB, WR",1472,122.7,14.7,100,87,25,12
2018,"offense,receiving",57,Cade Cadam,Senior,"Bonita (La Verne, CA)","(La Verne, CA)","S, WR",1468,112.9,17.1,86,75,12,13
2018,"offense,receiving",58,Cayden Loveland,Senior,Gooding (ID),(ID),"WR, FS",1466,133.3,20.9,70,90,21,11
2018,"offense,receiving",59,Tyler Vargas,Senior,"Orestimba (Newman, CA)","(Newman, CA)","WR, DB",1458,132.5,16.8,87,,20,11
2018,"offense,receiving",60,Sam LaPorta,Senior,Highland (IL),(IL),"FS, WR",1457,121.4,21.4,68,69,19,12
2018,"offense,receiving",61,Airius Trice,Senior,"Shelbyville Central (Shelbyville, TN)","(Shelbyville, TN)","WR, CB",1456,121.3,13.5,108,70,15,12
2018,"offense,receiving",62,Jonathan Mingo,Senior,Brandon (MS),(MS),"WR, CB",1451,103.6,18.8,77,77,14,14
2018,"offense,receiving",63,Austin Poe,Sophomore,"Ashe County (West Jefferson, NC)","(West Jefferson, NC)",WR,1450,111.5,22.3,65,79,16,13
2018,"offense,receiving",64,Hendrix Johnson,Senior,"Boulder Creek (Anthem, AZ)","(Anthem, AZ)","WR, SS",1446,131.5,17.2,84,80,20,11
2018,"offense,receiving",65,Daniel Phillips,Senior,"Franklin (Los Angeles, CA)","(Los Angeles, CA)","WR, CB",1441,110.8,14.6,99,73,15,13
2018,"offense,receiving",66,Ryan Renshaw,Senior,"Community School of Davidson (Davidson, NC)","(Davidson, NC)",,1434,110.3,19.6,73,75,17,13
2018,"offense,receiving",67,Garrett Ortega,Senior,Aztec (NM),(NM),"WR, DB",1428,119.0,19.8,72,84,17,12
2018,"offense,receiving",68,Bru Mccoy,Senior,"Mater Dei (Santa Ana, CA)","(Santa Ana, CA)","WR, LB",1428,102.0,18.3,78,86,18,14
2018,"offense,receiving",69,Elijah Bowick,Senior,"Myers Park (Charlotte, NC)","(Charlotte, NC)","WR, FS",1424,109.5,23.0,62,,17,13
2018,"offense,receiving",70,Kyle Dixon,Senior,Carlinville (IL),(IL),"WR, DB",1423,109.5,19.5,73,71,21,13
2018,"offense,receiving",71,Dontray Dukes,Senior,"True Divine Word Academy (St. Louis, MO)","(St. Louis, MO)","WR, CB",1416,108.9,25.3,56,89,17,13
2018,"offense,receiving",72,Giles Jackson,Senior,"Freedom (Oakley, CA)","(Oakley, CA)","SB, RB",1414,108.8,19.1,74,93,14,13
2018,"offense,receiving",73,Perish Hayes,Senior,Pomona (CA),(CA),WR,1408,117.3,21.0,67,65,19,12
2018,"offense,receiving",74,Jalen Mcmillan,Junior,"San Joaquin Memorial (Fresno, CA)","(Fresno, CA)","WR, DB",1401,93.4,19.2,73,,19,15
2018,"offense,receiving",75,Darren Jones,Senior,"Cajon (San Bernardino, CA)","(San Bernardino, CA)",WR,1400,107.7,17.3,81,93,20,13
2018,"offense,receiving",76,Caleb Forrest,Senior,Hutto (TX),(TX),"WR, FS",1399,116.6,16.1,87,,17,12
2018,"offense,receiving",77,Sione Vaki,Senior,"Liberty (Brentwood, CA)","(Brentwood, CA)",ATH,1394,99.6,19.9,70,,20,14
2018,"offense,receiving",78,Davion Sanders,Senior,"Green Oaks (Shreveport, LA)","(Shreveport, LA)",WR,1393,126.6,19.6,71,85,17,11
2018,"offense,receiving",79,Demario Douglas,Senior,"Mandarin (Jacksonville, FL)","(Jacksonville, FL)","WR, CB",1382,92.1,19.2,72,80,16,15
2018,"offense,receiving",80,Rahmon Hart Jr.,Senior,"Imani Christian Academy (Pittsburgh, PA)","(Pittsburgh, PA)","WR, DB",1380,125.5,22.3,62,72,16,11
2018,"offense,receiving",81,Chris Mceahern,Senior,"Arvada West (Arvada, CO)","(Arvada, CO)",WR,1374,114.5,16.2,85,,14,12
2018,"offense,receiving",82,Jamahd Monroe,Senior,"Lincoln (San Diego, CA)","(San Diego, CA)","WR, DB",1366,91.1,21.7,63,90,13,15
2018,"offense,receiving",83,Daniel Deabner,Junior,"Thomas Jefferson (Jefferson Hills, PA)","(Jefferson Hills, PA)","WR, CB",1365,113.8,23.1,59,80,19,12
2018,"offense,receiving",84,Aaron Tutino,Senior,"Ligonier Valley (Ligonier, PA)","(Ligonier, PA)","WR, DB",1363,113.6,20.7,66,67,21,12
2018,"offense,receiving",85,Shawn Harris jr.,Senior,"Archbishop Stepinac (White Plains, NY)","(White Plains, NY)","RB, WR",1356,113.0,20.9,65,65,13,12
2018,"offense,receiving",86,Jon Eineman,Senior,Mooresville (IN),(IN),"WR, DB",1356,104.3,19.1,71,85,15,13
2018,"offense,receiving",87,Jared Dansie,Senior,"South Summit (Kamas, UT)","(Kamas, UT)","ATH, SB",1356,123.3,15.1,90,65,17,11
2018,"offense,receiving",88,Corey Dziuk,Senior,Falls City (TX),(TX),"RB, FS",1355,90.3,18.6,73,51,17,15
2018,"offense,receiving",89,Marcus Libman,Junior,"Pinnacle (Phoenix, AZ)","(Phoenix, AZ)","WR, KR",1354,104.2,18.8,72,60,15,13
