file_year,category,rank,name,year,high_school,city_state,position,totaltdnum,rushingtdnum,receivingtdnum,fumblereturnedtdnum,intreturnedtdnum,puntreturnedtdnum,kickoffreturnedtdnum,tdspergame,gamesplayed
2018,"offense,touchdowns",12,Christian Cole,Senior,Oil City (PA),(PA),"RB, OLB",47,46,,,1,,,3.9,12
2018,"offense,touchdowns",13,Jason Williamson,Senior,Owatonna (MN),(MN),"RB, FS",47,46,1,,,,,3.6,13
2018,"offense,touchdowns",14,Darwin Barlow,Senior,Newton (TX),(TX),"RB, SS",46,42,4,,,,,3.1,15
2018,"offense,touchdowns",15,Jack Kiser,Senior,"Pioneer (Royal Center, IN)","(Royal Center, IN)","SS, QB",46,44,,1,1,,,3.1,15
2018,"offense,touchdowns",16,Wandale Robinson,Senior,"Western Hills (Frankfort, KY)","(Frankfort, KY)","SB, FS",45,30,11,1,1,2,,4.1,11
2018,"offense,touchdowns",17,Abellany Mendez,Senior,Rutherford (NJ),(NJ),"RB, CB",45,39,5,,,,1,3.8,12
2018,"offense,touchdowns",18,Mitjonta Stanley,Junior,"John A. Holmes (Edenton, NC)","(Edenton, NC)","RB, DB",45,45,,,,,,3.2,14
2018,"offense,touchdowns",19,Kyle Harrison,Senior,Liberty Hill (TX),(TX),"RB, SB",45,40,3,,,,2,3.0,15
2018,"offense,touchdowns",20,Andrew Crow,Senior,"Rejoice Christian (Owasso, OK)","(Owasso, OK)","RB, CB",44,43,1,1,,,1,3.7,12
2018,"offense,touchdowns",21,Davon Booth,Junior,El Monte (CA),(CA),"RB, DB",44,31,11,,,,2,3.7,12
2018,"offense,touchdowns",22,Daimarqua Foster,Senior,"Hirschi (Wichita Falls, TX)","(Wichita Falls, TX)","RB, OLB",44,41,3,,,,,3.4,13
2018,"offense,touchdowns",23,Travis Theis,Senior,Pratt (KS),(KS),"QB, ILB",44,43,0,0,0,0,1,3.4,13
2018,"offense,touchdowns",24,Brad Dunn,Senior,Saugatuck (MI),(MI),"QB, DB",43,41,,,1,,1,3.9,11
2018,"offense,touchdowns",25,Kevin Daniels,Junior,Glendale (AZ),(AZ),"RB, WR",43,38,5,,,,,3.9,11
2018,"offense,touchdowns",26,Austin Newcomb,Junior,"Clarion-Limestone (Strattanville, PA)","(Strattanville, PA)","RB, SB",43,35,5,,,,3,3.6,12
2018,"offense,touchdowns",27,Mike Carrillo,Senior,Garden Grove (CA),(CA),"RB, OLB",43,37,4,,2,,,3.3,13
2018,"offense,touchdowns",28,Cameron Rickett,Junior,Springtown (TX),(TX),RB,42,35,7,,,,0,3.8,11
2018,"offense,touchdowns",29,Demontre Thomas II,Senior,"Churchill (Eugene, OR)","(Eugene, OR)","QB, SS",42,15,,,,,,3.8,11
2018,"offense,touchdowns",30,Eli Salinas,Junior,San Saba (TX),(TX),ATH,42,35,7,,,,,3.0,14
2018,"offense,touchdowns",31,Tyrek Horne,Senior,Mart (TX),(TX),"RB, CB",42,33,8,,,1,,2.6,16
2018,"offense,touchdowns",32,Devon Achane,Junior,"Fort Bend Marshall (Missouri City, TX)","(Missouri City, TX)","RB, WR",42,30,7,,,2,3,2.6,16
2018,"offense,touchdowns",33,Eric Gray,Senior,"Lausanne Collegiate (Memphis, TN)","(Memphis, TN)",RB,41,40,1,,,,,3.4,12
2018,"offense,touchdowns",34,Romeir Elliott,Senior,"Warren Central (Indianapolis, IN)","(Indianapolis, IN)","RB, SB",41,38,3,,,,,2.9,14
2018,"offense,touchdowns",35,Dayjure Stewart,Senior,"William Penn (York, PA)","(York, PA)","SB, RB",40,37,3,,,0,,3.1,13
2018,"offense,touchdowns",36,Da'joun Hewitt,Senior,"Davidson Academy (Nashville, TN)","(Nashville, TN)","RB, LB",40,39,1,,,,,3.1,13
2018,"offense,touchdowns",37,Ian Csicsek,Senior,"Saucon Valley (Hellertown, PA)","(Hellertown, PA)","RB, OLB",40,38,2,,,,,3.1,13
2018,"offense,touchdowns",38,Gabe Huskey,Junior,Harrison (AR),(AR),"RB, OLB",40,33,7,,,,,3.1,13
2018,"offense,touchdowns",39,Junior Mclaughlin,Senior,Baker (FL),(FL),"RB, SS",40,37,1,,,2,0,3.1,13
2018,"offense,touchdowns",40,Brayden Lidgard,Junior,West Plains (MO),(MO),"RB, SB",40,37,3,,,,,3.1,13
2018,"offense,touchdowns",41,Ethan Wright,Junior,"Manchester (Akron, OH)","(Akron, OH)","RB, WR",40,33,5,1,,1,,3.1,13
2018,"offense,touchdowns",42,Blake Metzgar,Senior,"Upperman (Baxter, TN)","(Baxter, TN)","RB, DB",40,39,,,1,,,2.9,14
2018,"offense,touchdowns",43,Jamious Griffin,Senior,Rome (GA),(GA),,40,38,2,,,,,2.9,14
2018,"offense,touchdowns",44,Brady Lyssy,Junior,Falls City (TX),(TX),"CB, RB",40,29,8,1,1,,1,2.7,15
2018,"offense,touchdowns",45,Dylan Spresser,Senior,"Golden Plains (Rexford, KS)","(Rexford, KS)","RB, DB",39,34,4,,,,1,4.9,8
2018,"offense,touchdowns",46,Christian McDonald,Junior,"FEAST HomeSchool (San Antonio, TX)","(San Antonio, TX)",,39,39,,,,,,3.9,10
2018,"offense,touchdowns",47,Conor Haviland,Junior,Humboldt (KS),(KS),"RB, FS",39,32,3,,,4,,3.3,12
2018,"offense,touchdowns",48,Ja'Don Mendoza,Sophomore,"True Divine Word Academy (St. Louis, MO)","(St. Louis, MO)","RB, SS",39,37,2,,,,,3.0,13
2018,"offense,touchdowns",49,CJ Johnson,Senior,"D.H. Conley (Greenville, NC)","(Greenville, NC)","WR, DB",39,14,23,1,1,,,3.0,13
2018,"offense,touchdowns",50,Jake Smith,Senior,"Notre Dame Prep (Scottsdale, AZ)","(Scottsdale, AZ)","RB, WR",39,15,22,,,,2,3.0,13
2018,"offense,touchdowns",151,Beau Hobbie,Senior,San Marino (CA),(CA),"RB, SS",32,29,2,,,,1,3.2,10
2018,"offense,touchdowns",152,"Corey Russell, jr.",Senior,Arcadia (LA),(LA),RB,32,32,,,,,0,3.2,10
2018,"offense,touchdowns",153,Jonas Larson,Senior,"Mountain View (Bend, OR)","(Bend, OR)","RB, SS",32,32,,,,,0,3.2,10
2018,"offense,touchdowns",154,Wyatt Pedigo,Junior,Hoisington (KS),(KS),"RB, MLB",32,29,3,0,0,,,2.9,11
2018,"offense,touchdowns",155,Keshawn King,Senior,"Oakleaf (Orange Park, FL)","(Orange Park, FL)",RB,32,30,1,,,,1,2.9,11
2018,"offense,touchdowns",156,Jevyon Ducker,Junior,"Bellevue West (Bellevue, NE)","(Bellevue, NE)","RB, SS",32,30,2,,,,,2.9,11
2018,"offense,touchdowns",157,Tairyn Johnson,Junior,"Tulare Western (Tulare, CA)","(Tulare, CA)","RB, SB",32,26,5,,,1,,2.9,11
2018,"offense,touchdowns",158,Damean Bivins,Senior,Pace (FL),(FL),"RB, ATH",32,32,,,,,,2.9,11
2018,"offense,touchdowns",159,Joshua Jones,Senior,Berwick (LA),(LA),"RB, CB",32,27,4,,1,,,2.9,11
2018,"offense,touchdowns",160,Jacob O'dell,Senior,"Nicholas County (Summersville, WV)","(Summersville, WV)","RB, CB",32,31,1,,,,,2.7,12
2018,"offense,touchdowns",161,Bryce Madron,Junior,Blanchard (OK),(OK),"RB, FS",32,32,0,,,,,2.7,12
2018,"offense,touchdowns",162,Chase Gilmore,Senior,Graham (TX),(TX),RB,32,27,5,,,,0,2.7,12
2018,"offense,touchdowns",163,Gilbert Payton flores,Senior,Gonzales (CA),(CA),"WR, SS",32,31,1,,,,,2.7,12
2018,"offense,touchdowns",164,Jakai Torres,Junior,"St. Bernard (Playa del Rey, CA)","(Playa del Rey, CA)","RB, MLB",32,24,4,2,1,,1,2.7,12
2018,"offense,touchdowns",165,Cameron Wirth,Senior,"Pewamo-Westphalia (Pewamo, MI)","(Pewamo, MI)","RB, OLB",32,29,2,,,1,,2.7,12
2018,"offense,touchdowns",166,Preston Johnson,Senior,West (TX),(TX),"WR, RB",32,24,6,,,,,2.7,12
2018,"offense,touchdowns",167,Conner Carey,Senior,"Heritage Hall (Oklahoma City, OK)","(Oklahoma City, OK)","RB, SS",32,24,7,0,1,0,0,2.7,12
2018,"offense,touchdowns",168,Ryan O'keefe,Senior,Round Rock (TX),(TX),"QB, CB",32,28,3,,,,1,2.7,12
2018,"offense,touchdowns",169,Braeton Vann,Junior,"Boone Grove (Valparaiso, IN)","(Valparaiso, IN)","RB, CB",32,25,3,,,,,2.7,12
2018,"offense,touchdowns",170,Tyrese Hunt-thompson,Senior,"Beatty (Cassopolis, MI)","(Cassopolis, MI)","RB, WR",32,18,8,0,1,3,2,2.7,12
2018,"offense,touchdowns",171,Derrick Knoblock,Senior,"Damonte Ranch (Reno, NV)","(Reno, NV)","MLB, RB",32,28,3,1,,,,2.5,13
2018,"offense,touchdowns",172,Hayden Whites,Sophomore,"Lake Country Christian (Fort Worth, TX)","(Fort Worth, TX)","RB, FS",32,26,6,0,1,0,0,2.5,13
2018,"offense,touchdowns",173,Zachary Brown,Junior,"Patrick Henry (Glade Spring, VA)","(Glade Spring, VA)","RB, MLB",32,29,1,,,,2,2.5,13
2018,"offense,touchdowns",174,Kyle Dixon,Senior,Carlinville (IL),(IL),"WR, DB",32,4,21,,3,3,1,2.5,13
2018,"offense,touchdowns",175,De'mitri Monroe,Senior,Van Vleck (TX),(TX),"RB, OLB",32,28,2,1,1,,,2.5,13
2018,"offense,touchdowns",176,Braydon Bennett,Junior,"Southside (Greenville, SC)","(Greenville, SC)","RB, WR",32,29,2,1,,,,2.5,13
2018,"offense,touchdowns",177,Cael Patterson,Junior,"Orange Glen (Escondido, CA)","(Escondido, CA)","RB, S",32,29,2,,,,1,2.5,13
2018,"offense,touchdowns",178,Chris Ibarra,Senior,Commerce (OK),(OK),"RB, SS",32,24,3,1,2,2,,2.5,13
2018,"offense,touchdowns",179,Xavier Harris,Junior,Oxnard (CA),(CA),"RB, WR",32,27,5,,,,0,2.3,14
2018,"offense,touchdowns",180,Issac Sharp,Senior,Hilmar (CA),(CA),"TB, DB",32,22,6,,1,,3,2.3,14
2018,"offense,touchdowns",181,Landry Gilpin,Senior,"Veterans Memorial (Mission, TX)","(Mission, TX)",QB,32,32,,,,,,2.3,14
2018,"offense,touchdowns",182,Zach J weinmaster,Senior,Loveland (CO),(CO),"RB, SS",32,30,1,1,,,,2.3,14
2018,"offense,touchdowns",183,Xavier Myers,Senior,"Oakland (Murfreesboro, TN)","(Murfreesboro, TN)",,32,32,,,,,,2.1,15
2018,"offense,touchdowns",184,Branson Combs,Senior,"Evansville Memorial (Evansville, IN)","(Evansville, IN)","WR, LB",32,3,24,,3,1,1,2.1,15
2018,"offense,touchdowns",185,Tyreak Walker,Senior,"Kennedy (Delano, CA)","(Delano, CA)","RB, DB",32,30,2,,,,,2.1,15
2018,"offense,touchdowns",186,Lj Butler,Sophomore,"Wagner (San Antonio, TX)","(San Antonio, TX)","RB, QB",32,32,0,,,,,2.1,15
2018,"offense,touchdowns",187,Kitchel Gifford,Senior,"Western (Russiaville, IN)","(Russiaville, IN)","RB, OLB",31,26,4,,,,1,3.1,10
2018,"offense,touchdowns",188,Kale Lawson,Senior,"Tri-County (Wolcott, IN)","(Wolcott, IN)","WR, CB",31,30,,,,,,3.1,10
2018,"offense,touchdowns",189,Matthew Richard,Senior,"Acadiana Christian (Lafayette, LA)","(Lafayette, LA)","RB, MLB",31,26,4,,,,1,2.8,11
2018,"offense,touchdowns",190,Campbell Speights,Junior,"McAllen Memorial (McAllen, TX)","(McAllen, TX)",RB,31,29,1,,,,1,2.8,11
2018,"offense,touchdowns",191,Dan Mason,Senior,Newtown (CT),(CT),"RB, LB",31,30,1,,,,,2.8,11
2018,"offense,touchdowns",192,Ashton Stredick,Junior,Needville (TX),(TX),"RB, CB",31,30,1,,,,,2.8,11
2018,"offense,touchdowns",193,Alvaro Porras,Senior,Lexington (MO),(MO),"QB, FS",31,30,,,,,,2.8,11
2018,"offense,touchdowns",194,Jasiah Purdie,Senior,Hasbrouck Heights (NJ),(NJ),"WR, RB",31,21,10,,,,,2.8,11
2018,"offense,touchdowns",195,Collin Sutton,Senior,Winfield (MO),(MO),"QB, SS",31,30,,,,,,2.8,11
2018,"offense,touchdowns",196,Allamar Alexander,Senior,"Columbia (Nampa, ID)","(Nampa, ID)","RB, FS",31,31,0,,,,1,2.8,11
2018,"offense,touchdowns",197,Tre Tucker,Senior,"Cuyahoga Valley Christian Academy (Cuyahoga Falls, OH)","(Cuyahoga Falls, OH)","WR, FS",31,23,6,,,1,1,2.8,11
2018,"offense,touchdowns",198,Jordan Kent,Senior,Jackson (MO),(MO),,31,1,28,,,,1,2.6,12
2018,"offense,touchdowns",199,Cade Crist,Junior,"Thurston (Springfield, OR)","(Springfield, OR)","QB, DB",31,2,29,0,0,0,0,2.6,12
2018,"offense,touchdowns",200,Colton Marshall,Junior,Hawley (TX),(TX),"RB, LB",31,27,2,,1,1,,2.6,12
2018,"offense,touchdowns",401,Brian Trobel,Junior,Mentor (OH),(OH),TB,26,26,,,,,,2.4,11
2018,"offense,touchdowns",402,Suddin Sapien,Senior,Midland (TX),(TX),QB,26,26,,,,,,2.4,11
2018,"offense,touchdowns",403,Kobe Brish,Junior,Schuylkill Haven (PA),(PA),"RB, DB",26,25,,,,1,,2.4,11
2018,"offense,touchdowns",404,Kody Lewis,Junior,"Unicoi County (Erwin, TN)","(Erwin, TN)","RB, OLB",26,24,2,0,0,,0,2.4,11
2018,"offense,touchdowns",405,Javyn Drobnick,Junior,"Big Valley Christian (Modesto, CA)","(Modesto, CA)","RB, LB",26,26,,,,,,2.4,11
2018,"offense,touchdowns",406,Damon Horton,Senior,Hazleton (PA),(PA),"RB, SS",26,24,2,,,,,2.4,11
2018,"offense,touchdowns",407,William Lohman,Senior,Apache Junction (AZ),(AZ),RB,26,23,3,,,0,0,2.4,11
2018,"offense,touchdowns",408,Tye Edwards,Senior,"Menendez (St. Augustine, FL)","(St. Augustine, FL)","RB, OLB",26,26,0,1,0,,1,2.4,11
2018,"offense,touchdowns",409,Mac Bingham,Senior,"Torrey Pines (San Diego, CA)","(San Diego, CA)","RB, SS",26,26,,,,,,2.4,11
2018,"offense,touchdowns",410,Brenden Sersaw,Senior,Clare (MI),(MI),"RB, CB",26,24,2,0,0,0,0,2.4,11
2018,"offense,touchdowns",411,Jd Dixon,Senior,"Waverly Central (Waverly, TN)","(Waverly, TN)","WR, CB",26,8,17,0,0,1,1,2.2,12
2018,"offense,touchdowns",412,Brenden Henicke,Junior,George West (TX),(TX),"FS, RB",26,20,6,,,,,2.2,12
2018,"offense,touchdowns",413,Daniel Jackson,Senior,"North Hall (Gainesville, GA)","(Gainesville, GA)",,26,18,5,1,,,2,2.2,12
2018,"offense,touchdowns",414,Ryan Ripka,Senior,"Penns Valley Area (Spring Mills, PA)","(Spring Mills, PA)","RB, DB",26,16,8,,,,2,2.2,12
2018,"offense,touchdowns",415,Marquis Brown,Senior,Round Rock (TX),(TX),"RB, SB",26,25,1,,,,,2.2,12
2018,"offense,touchdowns",416,Brock Wood,Senior,"South Shelby (Shelbina, MO)","(Shelbina, MO)","QB, DB",26,26,0,0,0,0,4,2.2,12
2018,"offense,touchdowns",417,Levon Bellemy,Senior,"Edgewood (Ellettsville, IN)","(Ellettsville, IN)","RB, CB",26,23,3,0,1,0,0,2.2,12
2018,"offense,touchdowns",418,Adam Houser,Senior,Shippensburg (PA),(PA),"RB, FS",26,25,1,,,,,2.2,12
2018,"offense,touchdowns",419,Jorge Moran,Senior,Gridley (CA),(CA),ATH,26,26,,,,,,2.2,12
2018,"offense,touchdowns",420,Silas Perreiah,Senior,"Northwest Christian School (Colbert, WA)","(Colbert, WA)","RB, LB",26,26,,,,,,2.2,12
2018,"offense,touchdowns",421,Tyler Goodson,Senior,"North Gwinnett (Suwanee, GA)","(Suwanee, GA)","RB, SB",26,25,1,,,,,2.2,12
2018,"offense,touchdowns",422,Trey Benson,Junior,"St. Joseph (Greenville, MS)","(Greenville, MS)","TB, LB",26,22,,1,2,,1,2.2,12
2018,"offense,touchdowns",423,Emeka Egbuka,Sophomore,Steilacoom (WA),(WA),"WR, FS",26,,23,,,2,1,2.2,12
2018,"offense,touchdowns",424,Clayton Parrish,Senior,West Middlesex (PA),(PA),"RB, MLB",26,24,2,,,,,2.2,12
2018,"offense,touchdowns",425,Demareus Hosey,Senior,"Northwest (Justin, TX)","(Justin, TX)",RB,26,26,,,,,,2.0,13
2018,"offense,touchdowns",426,Wesley Kommer,Junior,"Thurston (Springfield, OR)","(Springfield, OR)","RB, MLB",26,22,3,,,,,2.0,13
2018,"offense,touchdowns",427,Ma'a Notoa,Senior,"Skyridge (Lehi, UT)","(Lehi, UT)","RB, S",26,25,1,,,,,2.0,13
2018,"offense,touchdowns",428,John Jones,Senior,"Pierce County (Blackshear, GA)","(Blackshear, GA)","RB, FS",26,25,1,,,,0,2.0,13
2018,"offense,touchdowns",429,Jon Sergent,Senior,"Simon Kenton (Independence, KY)","(Independence, KY)","RB, SB",26,20,3,,,1,2,2.0,13
2018,"offense,touchdowns",430,Demarcus Carr,Junior,"Billings West (Billings, MT)","(Billings, MT)",RB,26,26,0,,,,,2.0,13
2018,"offense,touchdowns",431,Nino Barbosa,Senior,Whiting (IN),(IN),"WB, WR",26,13,5,,2,3,3,2.0,13
2018,"offense,touchdowns",432,Billy Lucas,Senior,"Cathedral Prep (Erie, PA)","(Erie, PA)","RB, FS",26,26,,,,,,2.0,13
2018,"offense,touchdowns",433,Ali Boyce,Senior,"Riverview Sarasota (Sarasota, FL)","(Sarasota, FL)","RB, FB",26,24,2,,,,,2.0,13
2018,"offense,touchdowns",434,Isaac Miles,Sophomore,"Flour Bluff (Corpus Christi, TX)","(Corpus Christi, TX)",RB,26,20,4,,,,,2.0,13
2018,"offense,touchdowns",435,Chaz Ward,Senior,"Terrebonne (Houma, LA)","(Houma, LA)","RB, OLB",26,24,2,,,,,2.0,13
2018,"offense,touchdowns",436,Kaden Williams,Senior,"Providence (Clarksville, IN)","(Clarksville, IN)","RB, SB",26,21,2,,2,0,1,2.0,13
2018,"offense,touchdowns",437,Deldrionn Amos,Senior,"South Pike (Magnolia, MS)","(Magnolia, MS)","RB, WR",26,18,6,,,1,1,1.9,14
2018,"offense,touchdowns",438,James Moore,Junior,"Stratford (Nashville, TN)","(Nashville, TN)","RB, QB",26,25,,,1,,,1.9,14
2018,"offense,touchdowns",439,Travion Brown,Senior,"Linfield Christian (Temecula, CA)","(Temecula, CA)","WR, OLB",26,1,22,1,2,,,1.9,14
2018,"offense,touchdowns",440,Jaylon Jimmerson,Senior,Pittsburg (TX),(TX),"QB, CB",26,23,1,,,2,,1.9,14
2018,"offense,touchdowns",441,Matt Burgess,Senior,"Sheldon (Eugene, OR)","(Eugene, OR)","RB, SS",26,25,1,,,,,1.9,14
2018,"offense,touchdowns",442,Jaquan Albright,Senior,"Mount Tabor (Winston-Salem, NC)","(Winston-Salem, NC)","QB, CB",26,24,2,,,,0,1.9,14
2018,"offense,touchdowns",443,Dallyon Creech,Junior,Barnwell (SC),(SC),"RB, FS",26,15,10,,,1,,1.9,14
2018,"offense,touchdowns",444,Sam Brandt,Junior,Bethany (OK),(OK),"FS, QB",26,25,,1,,,,1.9,14
2018,"offense,touchdowns",445,Kevon Jackson,Senior,Louisville (MS),(MS),RB,26,22,4,,,,,1.7,15
2018,"offense,touchdowns",446,Steele Chambers,Senior,"Blessed Trinity (Roswell, GA)","(Roswell, GA)","RB, OLB",26,25,1,0,0,,,1.7,15
2018,"offense,touchdowns",447,Daijun Edwards,Junior,"Colquitt County (Norman Park, GA)","(Norman Park, GA)",RB,26,26,,,,,,1.7,15
2018,"offense,touchdowns",448,Jessie Anderson,Senior,Longview (TX),(TX),RB,26,27,2,,,,,1.6,16
2018,"offense,touchdowns",449,Patrick Mcmorris,Senior,Santa Ana (CA),(CA),"FS, RB",25,23,2,,,,,3.1,8
2018,"offense,touchdowns",450,Zaquand Irby,Senior,"Ganesha (Pomona, CA)","(Pomona, CA)","RB, CB",25,25,,,,,,2.8,9
2018,"offense,touchdowns",351,Brett Simonsen,Senior,Sutton (NE),(NE),"RB, CB",27,27,,,,,,2.3,12
2018,"offense,touchdowns",352,Da'quan Jackson,Senior,"Montgomery County (Mt. Vernon, GA)","(Mt. Vernon, GA)","CB, WR",27,21,1,1,1,2,1,2.3,12
2018,"offense,touchdowns",353,Johnathon Smith,Junior,Mount Airy (NC),(NC),"RB, FS",27,22,3,2,,,,2.3,12
2018,"offense,touchdowns",354,Simeon Thompson,Senior,"Erwin (Asheville, NC)","(Asheville, NC)","SB, CB",27,1,25,,,,1,2.3,12
2018,"offense,touchdowns",355,Dylan James,Senior,"Eaglecrest (Centennial, CO)","(Centennial, CO)","QB, RB",27,27,,,,,,2.3,12
2018,"offense,touchdowns",356,Noah Sprinkle,Senior,"Fort Bend Chargers HomeSchool (Sugar Land, TX)","(Sugar Land, TX)","DE, ATH",27,3,22,1,,,1,2.3,12
2018,"offense,touchdowns",357,Leighton Banjoff,Senior,"Elyria Catholic (Elyria, OH)","(Elyria, OH)","RB, SS",27,23,2,,2,,,2.3,12
2018,"offense,touchdowns",358,Shamonte Rogers,Junior,"Savanna (Anaheim, CA)","(Anaheim, CA)","RB, DE",27,26,1,,,,,2.3,12
2018,"offense,touchdowns",359,Blair Anderson,Sophomore,"Destiny Christian (Del City, OK)","(Del City, OK)","QB, DB",27,27,,,,,,2.3,12
2018,"offense,touchdowns",360,Cameron Williams,Senior,"Sahuaro (Tucson, AZ)","(Tucson, AZ)","LB, HB",27,27,,,,,,2.3,12
2018,"offense,touchdowns",361,Kory Tacha,Sophomore,Limon (CO),(CO),,27,22,5,,,,,2.1,13
2018,"offense,touchdowns",362,Bryce Stark,Senior,Montague (MI),(MI),"RB, CB",27,27,,,,,,2.1,13
2018,"offense,touchdowns",363,Cade Felps,Senior,Blanco (TX),(TX),"RB, OLB",27,26,1,,,,,2.1,13
2018,"offense,touchdowns",364,Pha'leak Brown,Senior,Chester (SC),(SC),"RB, CB",27,27,,,,,,2.1,13
2018,"offense,touchdowns",365,Jarod Conner,Senior,Hattiesburg (MS),(MS),"RB, QB",27,27,,,,,,2.1,13
2018,"offense,touchdowns",366,Tyriq Lewis,Junior,"Downingtown West (Downingtown, PA)","(Downingtown, PA)","RB, CB",27,25,2,0,0,,0,2.1,13
2018,"offense,touchdowns",367,Courtney Tate,Junior,"Freedom Prep Academy (Memphis, TN)","(Memphis, TN)","RB, CB",27,27,,,,,,2.1,13
2018,"offense,touchdowns",368,Kendall Milton,Junior,"Buchanan (Clovis, CA)","(Clovis, CA)","RB, OLB",27,27,,,,,,2.1,13
2018,"offense,touchdowns",369,Colby Benoit,Senior,Smith Center (KS),(KS),,27,24,,1,0,0,2,2.1,13
2018,"offense,touchdowns",370,Jaquan Snipes,Junior,Randleman (NC),(NC),"RB, FS",27,25,2,,,,0,2.1,13
2018,"offense,touchdowns",371,Jordan Wilson,Senior,Sharon (PA),(PA),"RB, DE",27,26,1,,,,,1.9,14
2018,"offense,touchdowns",372,Puka Nacua,Senior,Orem (UT),(UT),"WR, FS",27,,26,,,,1,1.9,14
2018,"offense,touchdowns",373,Israel Benjamin,Junior,"Saguaro (Scottsdale, AZ)","(Scottsdale, AZ)",RB,27,27,,,,,,1.9,14
2018,"offense,touchdowns",374,Tito Byce,Sophomore,Argyle (TX),(TX),FS,27,26,1,,,,,1.9,14
2018,"offense,touchdowns",375,Darius Baker,Senior,"Tulare Union (Tulare, CA)","(Tulare, CA)","WR, SB",27,,27,,,,,1.9,14
2018,"offense,touchdowns",376,Mason Kordish,Senior,"Valley View (Archbald, PA)","(Archbald, PA)","RB, CB",27,25,2,,,,,1.9,14
2018,"offense,touchdowns",377,Colby May,Junior,"Eastern Alamance (Mebane, NC)","(Mebane, NC)","RB, MLB",27,25,2,,,,,1.9,14
2018,"offense,touchdowns",378,Jeremy Hollingsworth,Senior,"Skyline (Longmont, CO)","(Longmont, CO)",RB,27,25,2,,,,,1.9,14
2018,"offense,touchdowns",379,Kobe Paysour,Sophomore,Kings Mountain (NC),(NC),"WR, CB",27,0,26,0,1,,,1.9,14
2018,"offense,touchdowns",380,Quali Conley,Junior,"Central (Fresno, CA)","(Fresno, CA)","RB, WR",27,17,10,,,,,1.9,14
2018,"offense,touchdowns",381,Mekel Kentle,Senior,"Robinson (Little Rock, AR)","(Little Rock, AR)","WR, SS",27,18,7,,1,1,,1.8,15
2018,"offense,touchdowns",382,King Doerue,Senior,"Tascosa (Amarillo, TX)","(Amarillo, TX)","RB, SB",27,21,6,,,,,1.8,15
2018,"offense,touchdowns",383,Mark Waid,Senior,Girard (OH),(OH),"QB, OLB",27,27,,,,,,1.8,15
2018,"offense,touchdowns",384,Keilyn Williams,Senior,Longview (TX),(TX),RB,27,18,9,,,,,1.7,16
2018,"offense,touchdowns",385,Shatydrick Bailey,Senior,Mart (TX),(TX),"SB, DT",27,23,3,,,,1,1.7,16
2018,"offense,touchdowns",386,Chasen Kiefer,Junior,"Wayne (Corydon, IA)","(Corydon, IA)","RB, SS",26,26,0,,,,,3.3,8
2018,"offense,touchdowns",387,Kenneth Walker,Senior,Arlington (TN),(TN),"RB, WR",26,16,7,,,,,3.3,8
2018,"offense,touchdowns",388,Tyler Bridge,Senior,Wells (ME),(ME),"RB, FS",26,25,1,0,0,0,2,3.3,8
2018,"offense,touchdowns",389,Josh Rowland,Senior,"Todd County (Mission, SD)","(Mission, SD)","TE, CB",26,3,19,,1,2,1,2.9,9
2018,"offense,touchdowns",390,Payton Campbell,Senior,"Marsh Valley (Arimo, ID)","(Arimo, ID)","RB, MLB",26,24,2,0,0,0,0,2.9,9
2018,"offense,touchdowns",391,Benjamin Jackson,Junior,"West Greene (Waynesburg, PA)","(Waynesburg, PA)","RB, TB",26,26,,0,0,,0,2.9,9
2018,"offense,touchdowns",392,Brady Devereaux,Junior,Hemlock (MI),(MI),"WR, QB",26,26,,,,,,2.9,9
2018,"offense,touchdowns",393,Tyler Moore,Senior,"Harding Academy (Memphis, TN)","(Memphis, TN)","RB, FS",26,18,6,,1,,1,2.6,10
2018,"offense,touchdowns",394,Tank Young,Sophomore,"Aquinas (Overland Park, KS)","(Overland Park, KS)",RB,26,26,,,,,,2.6,10
2018,"offense,touchdowns",395,Christian Sanders,Senior,Linden (CA),(CA),"RB, ATH",26,24,3,,,,,2.6,10
2018,"offense,touchdowns",396,Casey Dufner,Senior,"NYOS Charter (Austin, TX)","(Austin, TX)","QB, RB",26,21,1,,4,,,2.6,10
2018,"offense,touchdowns",397,Isaiah Alford,Senior,"Lincoln High (Lincoln, NE)","(Lincoln, NE)","SS, RB",26,23,3,1,0,,,2.6,10
2018,"offense,touchdowns",398,Erik Cuellar,Junior,Covina (CA),(CA),RB,26,24,2,,,,,2.6,10
2018,"offense,touchdowns",399,Capassio Cherry,Senior,"Edmonds-Woodway (Edmonds, WA)","(Edmonds, WA)","RB, WR",26,24,,,,,1,2.6,10
2018,"offense,touchdowns",400,Damon Horton,Senior,Hazleton (PA),(PA),"RB, SS",26,24,2,,,,,2.4,11
2018,"offense,touchdowns",451,Zaquand Irby,Senior,"Ganesha (Pomona, CA)","(Pomona, CA)","RB, CB",25,25,,,,,,2.8,9
2018,"offense,touchdowns",452,Zachary Dressler,Senior,Douglass (KS),(KS),"RB, ILB",25,25,,,,,,2.8,9
2018,"offense,touchdowns",453,Tripp Mcada,Junior,Sunnyvale (TX),(TX),"QB, OLB",25,25,,,,,,2.5,10
2018,"offense,touchdowns",454,Anthony Ligi,Senior,Wolcott (CT),(CT),"RB, FS",25,25,,,,,,2.5,10
